-2131.44      135905      74.4736      4849.52      -0.8623      57.6699      0.00330882      0.228554
-1037.81      151715      34.9265      5514.98      -0.385143      66.8106      0.00138783      0.269732
-2415.92      135494      84.3901      4834.13      -0.977006      57.4785      0.00374893      0.227762
-1489.97      159303      51.9634      5688.67      -0.60072      67.7001      0.00230339      0.268508
-2115.55      141984      73.8715      5067.34      -0.854937      60.2711      0.00327984      0.238906
-2374.92      133881      82.9728      4776.42      -0.960704      56.7903      0.0036865      0.225026
-2277.8      137401      79.5658      4902.74      -0.921113      58.301      0.00353425      0.231048
-2243.56      134994      78.37      4816.68      -0.907258      57.2757      0.00348096      0.226977
-2174.87      138446      75.9558      4940.52      -0.879175      58.756      0.00337299      0.232874
-1032      152272      34.607      5535.28      -0.379969      67.0571      0.00136172      0.27073
-2237.64      128830      78.2259      4595.63      -0.905919      54.6338      0.00347535      0.216454
-2303.56      137444      80.4527      4904.27      -0.931275      58.3194      0.00357301      0.231121
-2087.53      141983      72.9199      5067.28      -0.844176      60.27      0.00323933      0.238901
-2191.23      140478      76.5049      5013.27      -0.885321      59.6241      0.003396      0.236326
-2128.77      140256      74.3372      5005.43      -0.860345      59.5319      0.00330049      0.235965
-2332.62      137108      81.4833      4892.13      -0.943359      58.1728      0.00361983      0.230532
-2430.66      136567      84.8975      4872.53      -0.982797      57.9361      0.00377085      0.229579
-2281.36      137788      79.6863      4916.61      -0.922474      58.4667      0.00353941      0.231707
-2122.83      142631      74.1372      5090.43      -0.85812      60.5456      0.00329238      0.239993
-2301.42      138461      80.3865      4940.68      -0.930606      58.7535      0.00357084      0.232846
-2136.07      141963      74.578      5066.56      -0.863019      60.2616      0.00331054      0.238867
-2267.06      136922      79.1765      4885.7      -0.916474      58.099      0.00351608      0.23025
-2313.53      132312      80.879      4720.25      -0.936956      56.1203      0.00359691      0.222363
-2243.92      139311      78.3569      4971.31      -0.906893      59.1216      0.00347919      0.23432
-2349.91      137579      82.0788      4908.95      -0.950185      58.3734      0.00364586      0.231329
-2389.85      133388      83.4567      4758.88      -0.965945      56.5824      0.00370549      0.224205
-2282.36      129927      79.7982      4634.86      -0.924387      55.1011      0.00354781      0.218309
-2327.48      137725      81.2919      4914.26      -0.941037      58.4376      0.00361064      0.231587
-2264.41      134455      79.1046      4797.31      -0.915813      57.0435      0.00351386      0.226049
-2317.91      133981      80.9976      4780.11      -0.937994      56.8357      0.00359989      0.225212
-2131.6      139260      74.4565      4969.7      -0.861924      59.1048      0.00330712      0.234263
-2209.65      140687      77.1542      5020.71      -0.892916      59.7122      0.00342548      0.236674
-2304.61      137171      80.5071      4894.44      -0.932075      58.2012      0.00357658      0.230648
-1418.45      160697      49.4606      5738.73      -0.571706      68.299      0.00219206      0.270897
-2248.96      140885      78.5196      5027.69      -0.908663      59.7947      0.00348575      0.236998
-1594.16      155763      55.6064      5561.83      -0.642943      66.1851      0.00246541      0.262478
-2334.67      132112      81.6111      4713.01      -0.945351      56.033      0.00362876      0.222012
-1878.11      147162      65.569      5253.26      -0.758703      62.4959      0.00291041      0.247778
-2305.25      137767      80.5462      4915.73      -0.932706      58.4545      0.00357964      0.231652
-2244.93      142035      78.3783      5068.88      -0.90702      60.2859      0.00347945      0.238951
-2239.96      140696      78.2065      5020.93      -0.905033      59.714      0.00347173      0.236678
-2389.82      134297      83.4916      4791.3      -0.966713      56.9675      0.00370966      0.22573
-2175.94      140113      76.0186      5000.07      -0.88015      59.4651      0.00337755      0.235687
-1300.18      161464      45.2953      5766.53      -0.523107      68.6347      0.0020043      0.272247
-2002.81      146202      69.9326      5218.56      -0.809322      62.078      0.00310495      0.246101
-989.375      149829      33.2603      5446.41      -0.366195      65.9799      0.00131663      0.266378
-2367.3      134431      82.7263      4796.11      -0.958069      57.025      0.00367722      0.225959
-1907.95      146437      66.6018      5227.27      -0.770556      62.1852      0.00295546      0.246541
-2196.04      140648      76.6791      5019.32      -0.887405      59.6958      0.00340424      0.23661
-2372.23      131620      82.9309      4695.3      -0.960723      55.8203      0.00368807      0.221161
-2213.77      134326      77.3728      4792.7      -0.896123      56.9886      0.00343944      0.225831
-2227.4      141208      77.7716      5039.3      -0.900052      59.9336      0.00345289      0.237552
-2126.23      139713      74.2595      4985.95      -0.859552      59.2991      0.00329776      0.235038
-1900.27      148653      66.3342      5306.62      -0.767515      63.1321      0.00294428      0.250307
-2219.48      141122      77.4993      5036.22      -0.896919      59.8965      0.00344082      0.237404
-2309.15      138382      80.6628      4937.77      -0.933855      58.7181      0.0035834      0.232702
-2149.47      143424      75.0391      5118.83      -0.868297      60.8847      0.00333068      0.241343
-2394.83      132358      83.7753      4721.53      -0.97124      56.131      0.00373169      0.222387
-2197.59      137224      76.7697      4896.6      -0.888777      58.2302      0.00341025      0.230776
-2142.56      141225      74.818      5040.07      -0.865915      59.9447      0.00332194      0.237604
-2109.76      141636      73.6761      5054.85      -0.852718      60.1216      0.00327133      0.23831
-1936.68      145915      67.6177      5208.47      -0.782462      61.96      0.00300167      0.245641
-2167.19      142763      75.6584      5095.16      -0.875487      60.6023      0.0033584      0.24022
-1893.59      146315      66.0602      5223.08      -0.763912      62.1377      0.00292889      0.246362
-2388.46      136889      83.4258      4884.13      -0.965777      58.0757      0.00370561      0.230139
-2384.33      131945      83.3673      4706.84      -0.965925      55.957      0.00370856      0.221701
-2296.89      137717      80.249      4913.94      -0.929197      58.4335      0.00356588      0.23157
-2208.53      140089      77.1205      4999.25      -0.892551      59.4556      0.003424      0.235651
-1957.93      147845      68.3453      5277.52      -0.790746      62.7831      0.00303309      0.248911
-2236.38      136022      78.1448      4853.37      -0.904882      57.7121      0.00347251      0.228707
-2243.24      141688      78.3233      5056.44      -0.90642      60.1374      0.00347725      0.23836
-2395.67      134595      83.676      4802.06      -0.968666      57.0969      0.00371666      0.226249
-2067.64      141784      72.2086      5060.25      -0.835777      60.1876      0.00320658      0.238578
-2217.91      138925      77.4633      4957.53      -0.896676      58.9573      0.00344031      0.233667
-1911.21      145684      66.7368      5200.26      -0.772333      61.8623      0.00296296      0.245254
-2090.06      138131      73.0135      4929.35      -0.845269      58.6243      0.00324323      0.232356
-1805.54      150710      63.0132      5380.46      -0.728922      64.0157      0.00279575      0.25383
-2347.34      136836      82.0043      4882.32      -0.949469      58.0552      0.00364356      0.230062
-1823.52      146619      63.6634      5233.96      -0.73663      62.2671      0.00282557      0.246875
-2321.08      138007      81.0646      4924.39      -0.938361      58.5586      0.00360022      0.232069
-2321.05      134106      81.097      4784.61      -0.939031      56.8895      0.00360344      0.225427
-1684.11      151907      58.7757      5423.58      -0.679888      64.5332      0.00260772      0.2559
-2165.37      143848      75.5852      5134.04      -0.874563      61.0665      0.00335471      0.242067
-2250.88      137073      78.635      4891.07      -0.910434      58.1624      0.00349361      0.230499
-1837.41      147690      64.1679      5272.19      -0.742684      62.7221      0.00284962      0.248679
-1898.25      148382      66.2578      5296.89      -0.766544      63.0161      0.00294015      0.249845
-2339.45      137435      81.7204      4903.83      -0.946101      58.3123      0.0036304      0.231086
-2165.5      141858      75.5991      5062.75      -0.874761      60.2152      0.00335528      0.238679
-2281.24      131260      79.7267      4682.75      -0.923336      55.6746      0.00354356      0.220598
-2108.83      144746      73.6233      5166.22      -0.851943      61.4511      0.00326812      0.243599
-2278.22      140508      79.5524      5014.07      -0.920718      59.6306      0.00353225      0.236339
-1496.81      159469      52.2013      5694.62      -0.603481      67.7709      0.00231408      0.26879
-1931.99      147647      67.4588      5270.46      -0.780681      62.6992      0.00299513      0.248579
-2295.49      129774      80.2452      4629.34      -0.929435      55.0351      0.00356672      0.218046
-1976.22      145714      68.9882      5201.23      -0.798238      61.8729      0.00306195      0.245293
-2324.17      137944      81.1856      4922.1      -0.9399      58.5309      0.00360661      0.231957
-2036.87      144236      71.1193      5148.17      -0.823043      61.2379      0.00315751      0.24276
-1773.43      153291      61.8677      5472.96      -0.715447      65.1204      0.00274358      0.258228
-2058.96      140641      71.9044      5019.37      -0.832214      59.7      0.0031926      0.23664
-2159.86      141646      75.4131      5055.15      -0.872728      60.1245      0.00334792      0.238319
-2097.61      145844      73.2105      5205.62      -0.846957      61.922      0.00324837      0.245475
-1777.66      150007      62.0428      5355.38      -0.717724      63.7175      0.00275291      0.252649
-2386.08      131714      83.3982      4698.69      -0.965969      55.8608      0.00370765      0.221322
-2243.39      140475      78.3273      5013.04      -0.906448      59.6198      0.00347724      0.236303
-2092.93      141006      73.0815      5032.38      -0.845756      59.8544      0.00324432      0.237251
-2174.02      137936      75.9512      4922.15      -0.879354      58.5356      0.00337432      0.231993
-2362.53      132787      82.5605      4737.21      -0.95613      56.322      0.00366955      0.223163
-2170.93      140792      75.8027      5024.54      -0.877253      59.7588      0.00336523      0.236862
-1999.57      145079      69.8183      5178.37      -0.807971      61.5987      0.00309958      0.244197
-2166.81      141446      75.6422      5047.99      -0.875243      60.0394      0.0033571      0.237981
-2277.96      139176      79.5562      4966.37      -0.920882      59.0611      0.00353319      0.234074
-2117.99      143892      73.9249      5135.74      -0.855258      61.0882      0.00328027      0.242159
-2244.66      140551      78.3604      5015.8      -0.906726      59.6533      0.00347798      0.236438
-1924.66      150823      67.1497      5384.31      -0.776613      64.0591      0.00297823      0.253993
-2316.77      136612      80.9317      4874.41      -0.936987      57.9619      0.0035954      0.229695
-2034.39      142788      71.0618      5096.23      -0.822639      60.6172      0.00315664      0.240287
-2079.99      142758      72.6201      5095.14      -0.840348      60.604      0.00322355      0.240235
-2354.2      137917      82.2401      4921.01      -0.952156      58.5164      0.00365373      0.231894
-2251.16      138845      78.6415      4954.49      -0.910488      58.9192      0.00349387      0.233509
-1742.68      150758      60.8141      5382.32      -0.70341      64.0397      0.00269765      0.253933
-1016.84      151700      34.1234      5514.48      -0.37494      66.8049      0.0013448      0.26971
-2299.01      140103      80.2745      4999.55      -0.929046      59.457      0.00356412      0.235648
-2011.22      146351      70.1959      5223.97      -0.81208      62.1436      0.00311466      0.246366
-1832.4      147033      63.9634      5248.8      -0.74002      62.4445      0.00283841      0.247581
-2389      137441      83.4513      4903.9      -0.966155      58.3116      0.00370741      0.231076
-2284.44      134627      79.8712      4803.15      -0.925354      57.1097      0.0035526      0.226298
-2321.58      137647      81.1018      4911.44      -0.93899      58.4036      0.00360328      0.23145
-2365.48      133795      82.643      4773.36      -0.956888      56.7541      0.00367188      0.224884
-2289.86      139130      79.9689      4964.67      -0.925622      59.0404      0.00355121      0.233989
-2122.22      140893      74.0964      5028.26      -0.85743      59.8048      0.00328888      0.237051
-2269.59      137523      79.279      4907.16      -0.917814      58.3544      0.00352178      0.231263
-2095.19      143586      73.1395      5124.79      -0.846257      60.9577      0.00324595      0.241641
-1992.24      147784      69.5179      5275.36      -0.804082      62.7575      0.00308355      0.24881
-2036.76      141107      71.1506      5036.02      -0.823708      59.8985      0.00316073      0.237429
-2315.13      134361      80.8745      4793.79      -0.936277      56.9995      0.00359222      0.225866
-2333.39      136904      81.5201      4884.75      -0.943862      58.0841      0.00362191      0.230176
-2299.71      137483      80.3121      4905.74      -0.929604      58.3376      0.00356655      0.231196
-2265.63      131417      79.1945      4688.35      -0.917304      55.7415      0.00352085      0.220864
-2361.35      137037      82.4908      4889.49      -0.955062      58.1401      0.00366484      0.230397
-2338.52      136464      81.7086      4869      -0.946171      57.896      0.00363129      0.229428
-2269.23      137903      79.2671      4920.73      -0.917667      58.516      0.00352113      0.231904
-2301.16      132306      80.4257      4720.11      -0.931471      56.1195      0.00357498      0.222363
-2113.04      139918      73.797      4993.35      -0.85418      59.388      0.00327711      0.235394
-1870.78      146701      65.3133      5236.8      -0.755753      62.2999      0.00289913      0.247001
-2078.18      140389      72.5791      5010.31      -0.840081      59.5915      0.00322306      0.236207
-2326.48      133759      81.2955      4772.15      -0.941425      56.7405      0.00361298      0.224833
-1587.7      155084      55.4071      5537.46      -0.640874      65.8937      0.00245812      0.261316
-1360.19      159964      47.4319      5712.61      -0.548235      67.9887      0.00210184      0.269668
-2368.17      138336      82.7173      4936.02      -0.957591      58.6957      0.00367438      0.232607
-2217.32      139216      77.4198      4968.03      -0.895955      59.0835      0.0034369      0.234174
-1455.6      160578      50.7569      5734.41      -0.5867      68.2465      0.00224951      0.270684
-2324.24      132925      81.2613      4742.13      -0.941445      56.3801      0.00361425      0.223391
-2362.42      137873      82.524      4919.44      -0.955423      58.4977      0.00366625      0.23182
-2261.89      135814      79.0164      4845.98      -0.914802      57.6242      0.00351012      0.228358
-2293.63      139984      80.0694      4995.35      -0.926495      59.4077      0.00355376      0.235455
-1992.9      144650      69.5732      5163.1      -0.805011      61.4174      0.0030878      0.243479
-2329.27      132072      81.433      4711.6      -0.943404      56.0161      0.0036217      0.221945
-2300.93      138413      80.3586      4938.98      -0.930167      58.7336      0.00356874      0.232768
-2377.51      132994      83.058      4744.69      -0.961645      56.4121      0.00368999      0.223524
-1999.29      145625      69.8222      5197.89      -0.808169      61.8312      0.00310091      0.245119
-2090.28      140369      72.9903      5009.6      -0.844731      59.5831      0.00324056      0.236174
-2228.3      137947      77.7999      4922.6      -0.900323      58.5416      0.00345352      0.232019
-2123.91      142478      74.1493      5085.04      -0.858017      60.4825      0.00329125      0.239747
-1814.57      149796      63.3418      5347.67      -0.732851      63.6239      0.00281116      0.25227
-2256      136115      78.8243      4856.71      -0.912721      57.752      0.00350262      0.228865
-2280.08      137070      79.6661      4890.85      -0.922498      58.1587      0.00354037      0.23048
-2338.14      139691      81.6309      4984.73      -0.944652      59.2795      0.00362369      0.234939
-2251.29      132695      78.6839      4734.16      -0.911281      56.2885      0.00349735      0.223041
-2180.32      139394      76.1446      4974.46      -0.881367      59.161      0.00338153      0.234484
-2337.44      137091      81.6568      4891.46      -0.945424      58.1644      0.00362794      0.230497
-2319.98      138742      81.0293      4950.69      -0.937996      58.8724      0.00359903      0.233317
-2322      132099      81.1726      4712.58      -0.940314      56.0283      0.00360956      0.221995
-1645.98      155448      57.4188      5550.42      -0.663963      66.0477      0.00254622      0.261926
-1935.86      147378      67.5908      5260.85      -0.782175      62.5844      0.00300073      0.248123
-2262.25      139058      79.0096      4962.16      -0.914549      59.0109      0.00350877      0.233874
-1830.92      150094      63.9099      5358.36      -0.739419      63.7512      0.00283643      0.252775
-2368.46      133507      82.7428      4763.1      -0.958002      56.6319      0.00367601      0.224399
-2278.27      134717      79.6364      4806.46      -0.922451      57.1502      0.00354091      0.226463
-2192.99      142786      76.5538      5095.93      -0.885803      60.6108      0.00339783      0.240251
-1844.82      151555      64.3699      5410.68      -0.744526      64.3759      0.00285555      0.255261
-2107.98      140083      73.6307      4999.22      -0.852358      59.4577      0.00327045      0.23567
-1041.54      150442      35.2173      5468.66      -0.390569      66.2488      0.00141746      0.267461
-2131.95      139857      74.446      4991.15      -0.861591      59.3618      0.00330527      0.235289
-2031.11      147119      70.8768      5251.51      -0.819864      62.4724      0.00314441      0.247674
-1860.43      146360      64.963      5224.59      -0.7518      62.1542      0.00288426      0.246421
-2257.01      142011      78.8251      5067.89      -0.912427      60.2725      0.00350089      0.238891
-1850.04      148231      64.6042      5291.48      -0.747666      62.9514      0.0028684      0.249588
-2235.81      141295      78.0627      5042.38      -0.903382      59.9698      0.00346546      0.237694
-1011.22      150412      34.0541      5467.6      -0.375768      66.2363      0.00135496      0.267413
-1865.37      148062      65.1286      5285.48      -0.75365      62.8801      0.00289119      0.249306
-1038.92      150904      35.0995      5485.44      -0.388846      66.4521      0.00140925      0.268282
-2341.74      137992      81.7599      4923.9      -0.946173      58.5536      0.00362954      0.232053
-2213.55      135832      77.3372      4846.69      -0.895434      57.6337      0.00343596      0.2284
-2273.85      137384      79.4389      4902.13      -0.919757      58.2935      0.00352943      0.231017
-2196.18      137981      76.7246      4923.67      -0.888296      58.5528      0.00340856      0.232058
-1996.51      145983      69.6984      5210.8      -0.806487      61.9865      0.00309376      0.245742
-2258.35      137559      78.8873      4908.47      -0.913276      58.3703      0.00350431      0.231327
-2013.07      143917      70.2989      5136.74      -0.813627      61.1015      0.00312153      0.242218
-2253.84      139975      78.6995      4995.09      -0.910837      59.4052      0.00349434      0.235448
-2145.96      141509      74.9262      5050.26      -0.867067      60.0667      0.00332608      0.23809
-2272.07      137705      79.375      4913.65      -0.919029      58.4315      0.00352683      0.231568
-1025.1      152017      34.3647      5526      -0.377151      66.9447      0.00135087      0.270276
-1857.35      147318      64.8478      5258.9      -0.750394      62.5636      0.00287868      0.24805
-2137.88      141333      74.6488      5043.98      -0.863894      59.9916      0.00331397      0.237792
-2126.92      139897      74.2826      4992.55      -0.859818      59.3781      0.00329882      0.235352
-1577.82      152636      55.0761      5449.83      -0.637149      64.8484      0.00244392      0.257162
-1003.04      151550      33.5902      5509.04      -0.368122      66.7392      0.00131592      0.269446
-2303.96      131664      80.5348      4697.1      -0.932846      55.8444      0.00358059      0.221267
-2399.21      139319      83.7786      4971.23      -0.969692      59.1161      0.00372043      0.234281
-2362.55      137514      82.4855      4906.72      -0.95454      58.3477      0.0036614      0.23123
-1999.41      145387      69.7828      5189.5      -0.807267      61.7326      0.00309596      0.244733
-2168.83      139472      75.7535      4977.2      -0.876903      59.193      0.00336445      0.234609
-2159.46      137825      75.4356      4918.25      -0.873316      58.49      0.00335094      0.231815
-2305.41      139807      80.5142      4988.89      -0.931976      59.3288      0.00357582      0.235134
-2112.28      139955      73.7681      4994.68      -0.853821      59.4038      0.00327563      0.235456
-2342.83      131002      81.9175      4673.18      -0.949094      55.5564      0.00364363      0.220112
-1967.17      146559      68.6761      5231.46      -0.794654      62.2333      0.00304828      0.246725
-2321.43      131169      81.1607      4679.29      -0.940275      55.6311      0.00360979      0.220416
-1746.91      153152      60.9526      5468.03      -0.704952      65.0621      0.00270359      0.257997
-2227.43      138153      77.7986      4929.82      -0.900572      58.6262      0.00345523      0.232349
-1648.82      153200      57.52      5469.97      -0.66512      65.0881      0.00255037      0.258112
-2337.08      137973      81.6276      4923.11      -0.944927      58.5428      0.0036256      0.232004
-2387.32      134484      83.397      4798.02      -0.965547      57.0481      0.00370496      0.226052
-2304.3      130461      80.5526      4653.97      -0.933067      55.3292      0.00358126      0.219217
-2305.92      133434      80.5784      4760.54      -0.933117      56.6024      0.00358099      0.224286
-2120.73      142751      74.0357      5094.84      -0.856685      60.5998      0.00328615      0.240215
-2389.75      133498      83.4732      4762.75      -0.966337      56.6277      0.00370766      0.224382
-2023.61      142937      70.6201      5101.8      -0.81688      60.6866      0.00313251      0.240575
-1974.14      146878      68.9334      5242.82      -0.79777      62.368      0.00306069      0.247257
-2212.05      137637      77.2763      4911.36      -0.894665      58.4057      0.00343296      0.231472
-2388.36      136294      83.4338      4862.83      -0.965993      57.8215      0.00370688      0.229128
-2376.14      134051      83.0178      4782.53      -0.961276      56.8635      0.003689      0.225319
-2031.99      142486      70.9912      5085.39      -0.821941      60.4871      0.00315427      0.239768
-2312.28      131333      80.8457      4685.12      -0.936641      55.7001      0.00359574      0.220688
-2134.18      141403      74.5222      5046.46      -0.862441      60.021      0.00330839      0.237908
-1961.94      149088      68.4789      5322.04      -0.792255      63.3143      0.00303893      0.251024
-2325.05      138136      81.2031      4929.01      -0.939972      58.6138      0.00360646      0.232289
-2346.19      133816      81.9638      4774.18      -0.94896      56.7647      0.0036412      0.224929
-2337.07      131702      81.7353      4698.2      -0.947207      55.8548      0.00363728      0.221298
-2279.44      139779      79.5885      4988      -0.921066      59.3199      0.00353333      0.235106
-2185.28      136573      76.3566      4873.27      -0.884144      57.9515      0.00339285      0.229666
-2067.61      139093      72.215      4963.92      -0.835901      59.0382      0.00320703      0.234008
-2249.97      132434      78.6228      4724.9      -0.910429      56.1789      0.00349363      0.222608
-2183.64      141557      76.2351      5051.96      -0.88218      60.0864      0.00338407      0.238167
-1473.07      157633      51.3865      5628.96      -0.594172      66.9884      0.00227862      0.265682
-2174.08      139954      75.9017      4994.53      -0.878269      59.4009      0.00336858      0.23544
-1957.47      147574      68.3527      5267.75      -0.791072      62.6659      0.00303514      0.248443
-2119.77      140892      74.0251      5028.18      -0.85675      59.8033      0.00328676      0.237044
-2258.52      136173      78.9004      4858.83      -0.913485      57.7777      0.00350519      0.228969
-2199.06      140297      76.8067      5006.68      -0.88911      59.5443      0.00341154      0.236004
-2223.51      140625      77.6414      5018.44      -0.898596      59.6847      0.00344743      0.236562
-1033.81      151942      34.7562      5523.26      -0.382774      66.9111      0.00137702      0.270139
-1967.45      142801      68.688      5097      -0.794789      60.6298      0.00304857      0.240351
-2339.56      134731      81.7357      4806.92      -0.946349      57.1553      0.0036313      0.226482
-2378.08      133443      83.0832      4760.77      -0.962003      56.604      0.00369164      0.224287
-2419      130781      84.5021      4665.34      -0.978268      55.4639      0.00375316      0.219748
-2325.27      130723      81.3174      4663.22      -0.942341      55.4378      0.00361863      0.219642
-2100.96      141399      73.3668      5046.4      -0.849112      60.0212      0.0032574      0.237912
-1940.45      144558      67.7749      5159.8      -0.784503      61.3782      0.00301003      0.243323
-2320.35      134937      81.0738      4814.36      -0.938792      57.2446      0.00360272      0.226839
-2171.49      139111      75.8396      4964.31      -0.87784      59.0397      0.00336787      0.234001
-2313.07      139038      80.7881      4961.3      -0.93521      58.9994      0.00358841      0.233823
-2028.89      145402      70.8109      5190      -0.819167      61.7379      0.00314167      0.244751
-2229.9      136745      77.89      4879.42      -0.901667      58.0245      0.00345944      0.229955
-2448      131803      85.5364      4701.83      -0.990529      55.8979      0.00380148      0.221468
-2207.5      142267      77.0722      5077.23      -0.891895      60.3865      0.00342135      0.239354
-1660.19      154987      57.92      5533.9      -0.669804      65.8499      0.00256869      0.261138
-1738.7      150006      60.6811      5355.42      -0.701933      63.719      0.00269216      0.252659
-1789.84      147571      62.4924      5268.09      -0.72313      62.675      0.00277402      0.248499
-2380.4      136392      83.1623      4866.36      -0.962923      57.8637      0.00369537      0.229296
-2361.99      133747      82.5196      4771.68      -0.955435      56.7343      0.00366618      0.224806
-1999.72      148652      69.8014      5306.29      -0.807579      63.1249      0.00309764      0.250265
-2292.69      138395      80.0748      4938.34      -0.926922      58.726      0.00355642      0.232739
-1714.65      151803      59.84      5419.79      -0.692198      64.4874      0.00265497      0.255715
-2324.22      137076      81.1956      4890.99      -0.940087      58.1593      0.00360749      0.230479
-2298.16      137364      80.2976      4901.28      -0.929795      58.2821      0.00356824      0.230967
-2352.33      139047      82.1576      4961.53      -0.951054      59.0008      0.00364917      0.233824
-2151.87      139964      75.1428      4994.91      -0.869659      59.4056      0.00333616      0.23546
-2262.29      139672      78.9932      4984.24      -0.91422      59.2756      0.00350725      0.234932
-2290.36      137020      80.0076      4889.08      -0.92627      58.1378      0.00355422      0.230398
-2054.15      143725      71.703      5129.87      -0.829582      61.0195      0.00318178      0.241891
-1975.91      142796      69.0245      5096.64      -0.799084      60.6235      0.00306629      0.240318
-2287.36      136143      79.9019      4857.71      -0.925039      57.7639      0.00354947      0.228913
-2388.8      134144      83.4466      4785.85      -0.966091      56.903      0.00370691      0.225476
